Box_X,Box_Y,Box_Width,Box_Height,Confidence,Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,Extra
26.7512,346.869,34.0399,49.7227,2.38419e-06,20.9451,338.899,33.3159,340.311,25.7431,350.614,20.1265,356.716,30.2662,357.833,0.984046
43.9964,353.359,35.287,55.6627,1.41561e-05,43.4063,353.168,57.6284,356.455,52.0402,365.293,41.274,367.684,53.6783,370.117,0.984081
56.6811,358.687,40.7171,62.7712,9.61721e-05,48.2291,360.254,66.3733,362.027,57.8179,372.938,47.6888,377.475,63.5973,378.764,0.98415
68.6327,348.431,31.6254,52.8099,4.73857e-06,57.4272,349.233,67.2385,349.935,61.7951,358.825,59.4712,364.479,67.9019,365.719,0.984027
84.3221,346.854,31.7452,50.3337,1.2219e-06,76.2375,337.625,87.1164,338.836,80.0812,347.564,78.7065,354.858,88.2176,356.369,0.984019
104.194,343.85,30.537,53.0713,8.64267e-07,93.2545,332.061,107.424,333.482,98.7147,345.491,96.7033,353.207,107.906,354.769,0.984008
120.715,340.656,33.1727,51.8399,1.16229e-06,107.653,331.356,122.821,331.405,114.256,343.78,112.594,352.01,124.581,352.211,0.984011
144.476,350.77,27.8249,44.3014,8.10623e-06,142.49,345.057,153.656,344.768,148.217,354.326,143.097,360.468,151.793,360.53,0.984059
159.398,359.043,35.3657,51.5151,0.0253298,152.114,356.87,168.204,356.201,160.803,366.089,154.488,374.262,167.918,373.671,0.984098
160.974,359.419,35.8368,52.3248,0.0883368,152.391,356.697,169.112,356.016,161.127,365.961,154.386,374.332,168.106,373.774,0.984118
175.917,348.69,28.5598,42.3462,7.36117e-06,166.235,345.237,175.705,345.21,168.676,352.954,168.225,359.164,176.013,359.928,0.984013
194.634,344.058,31.7961,49.5762,1.96695e-06,186.035,334.52,196.939,334.487,189.848,345.346,189.503,352.835,198.775,353.392,0.984003
218.09,346.127,31.0986,48.576,9.83477e-07,207.97,335.972,220.482,336.469,213.419,346.544,212.277,354.248,222.288,354.837,0.984018
234.563,346.046,31.3617,48.9581,1.66893e-06,225.824,336.545,239.745,335.946,232.497,346.843,228.677,355.437,240.771,354.966,0.98406
258.273,352.465,34.794,53.4271,3.09646e-05,255.593,351.867,269.408,350.272,262.954,360.343,256.376,366.78,270.011,365.337,0.984051
264.459,359.221,37.6557,52.8794,0.269246,255.451,356.083,272.614,354.129,264.891,365.068,257.196,372.221,273.716,370.444,0.984117
272.634,351.713,32.1665,50.8668,1.98185e-05,258.941,354.846,273.13,352.396,265.5,361.825,262.579,367.985,275.827,366.604,0.984037
290.366,345.749,29.0041,47.1589,2.26498e-06,281.858,336.622,291.02,337.158,284.015,345.987,283.904,353.097,292.546,354.13,0.984015
307.097,342.88,29.4354,44.8322,1.01328e-06,296.893,333.083,309.425,333.908,301.745,343.292,300.891,349.978,311.076,351.042,0.98401
330.251,345.801,31.3151,49.5896,1.2219e-06,319.004,335.386,331.369,335.373,324.772,346.105,323.301,354.305,333.55,354.458,0.984033
350.682,349.671,28.6707,42.5664,5.30481e-06,344.918,344.481,358.437,343.136,351.478,352.495,347.647,358.737,359.891,357.553,0.98408
368.138,357.61,35.4892,50.6284,0.00459367,358.176,357.278,373.555,355.708,364.417,365.072,360.332,371.866,375.971,370.094,0.984102
370.536,358.882,37.3673,50.3962,0.518818,358.617,356.197,374.534,354.486,365.223,364.123,360.743,371.2,376.615,369.349,0.984087
383.237,349.888,30.7358,43.572,1.73748e-05,369.694,349.875,379.841,348.797,371.601,356.891,372.51,362.658,382.138,362.283,0.984027
406.836,346.383,32.9533,44.6303,1.63913e-06,399.51,337.882,409.535,337.985,404.113,345.886,402.677,352.145,411.662,352.739,0.984035
424.441,340.637,30.4875,45.7592,1.40071e-06,415.83,331.217,428.443,332.07,421.276,342.212,419.655,347.927,428.964,349.19,0.983969
435.634,343.643,32.1989,47.3801,1.66893e-06,424.494,332.377,437.025,332.547,429.565,342.929,428.925,350.277,438.908,350.731,0.984021
457.095,347.341,31.2846,50.9069,1.46031e-06,450.813,338.647,462.886,339.483,455.73,351.293,451.546,356.559,462.457,357.543,0.984062
477.422,355.628,32.9994,53.7035,1.3113e-05,474.572,353.188,485.408,356.301,479.168,364.646,472.192,367.673,483.783,370.045,0.984107
485.614,358.825,36.714,57.0403,0.000123739,475.437,359.146,491.11,361.361,480.947,370.123,473.636,374.448,488.279,376.348,0.984172
500.366,348.584,30.9346,45.0977,3.9041e-06,489.977,344.224,499.599,345.682,492.829,351.928,490.788,358.148,498.803,359.861,0.984045
517.301,347.257,37.6502,53.5276,1.96695e-06,509.108,338.184,523.014,339.182,514.958,348.077,512.044,355.125,523.788,356.508,0.98401
532.218,350.227,30.3633,47.4309,2.32458e-06,522.604,341.161,538.043,343.287,529.223,351.572,526.585,357.612,538.178,359.781,0.983989
552.923,345.182,32.7325,50.2973,1.16229e-06,539.969,334.888,555.722,335.389,546.443,345.862,544.039,354.332,555.982,354.725,0.984024
574.309,351.712,32.0227,47.447,5.66244e-06,573.848,344.764,585.521,346.054,580.331,356.423,572.22,361.519,581.668,362.855,0.984059
591.071,358.626,39.0302,54.2,0.000431299,588.19,358,605.364,360.485,599.217,369.072,587.168,374.372,602.586,375.977,0.984129
594.312,359.561,38.6066,56.5462,0.00357035,587.515,357.915,606.437,359.21,598.412,368.889,586.86,375.58,603.024,376.647,0.984171
611.443,350.161,30.8098,48.9732,4.97699e-06,602.558,344.483,611.901,345.896,605.183,354.318,602.443,360.628,610.341,362.603,0.984025
629.501,344.841,31.5652,63.6589,2.20537e-06,624.387,331.224,633.963,332.179,627.104,345.171,624.348,354.221,633.236,355.833,0.984023
5.84963,359.454,31.057,57.0372,3.51667e-06,-3.2644,348.495,6.0483,349.597,0.116953,361.394,-1.60191,370.504,6.84696,371.467,0.983972
31.6881,362.437,32.9884,48.4381,6.55651e-06,31.6201,354.011,44.1606,355.238,37.4773,365.448,27.9785,371.61,39.9626,372.707,0.984049
54.0228,367.252,40.7918,55.477,0.301544,47.2013,361.994,65.9509,363.347,57.0006,374.876,44.1418,378.615,63.4503,380.494,0.984047
54.1037,368.575,41.0533,53.9161,0.887601,46.8634,362.074,65.9213,363.477,56.8702,375.222,44.3384,379.034,63.8378,380.654,0.984045
56.6164,367.099,40.9986,55.2313,0.0195975,47.501,361.717,66.4279,362.906,58.0178,374.745,44.9024,379.224,64.032,380.531,0.984034
78.7684,362.306,33.6975,45.998,4.20213e-06,71.1669,356.074,79.0025,356.313,72.9444,364.834,72.0289,371.269,79.8133,372.254,0.984034
100.045,361.586,31.8456,51.829,9.23872e-07,91.3018,350.861,102.064,352.343,95.523,362.992,94.8618,370.016,104.262,371.612,0.984012
122.521,362.441,34.7355,52.3822,1.3113e-06,111.165,352.048,124.586,352.458,117.259,363.488,115.959,371.292,126.728,371.82,0.984038
147.897,361.731,34.3111,42.4994,2.13683e-05,149.937,355.015,162.146,353.587,157.494,362.379,149.416,370.29,160.599,369.266,0.984078
160.574,361.434,35.6071,50.6945,0.883751,152.774,356.64,168.864,356.01,161.368,365.706,154.938,374.124,168.136,373.601,0.984045
160.563,361.667,35.7509,50.1851,0.877949,152.663,356.759,168.976,356.053,161.356,365.884,154.886,374.148,168.181,373.604,0.98398
170.74,362.301,35.2377,46.6438,4.94719e-05,156,356.044,168.432,356.238,158.905,365.614,157.246,373.148,168.159,373.663,0.984001
195.324,360.743,32.6567,45.2019,1.2517e-06,186.58,352.021,197.832,352.507,190.935,360.932,190.047,367.75,199.256,368.522,0.98402
215.289,361.036,29.8798,46.8215,1.2517e-06,205.098,350.202,218.759,351.315,209.919,361.25,208.991,368.213,219.382,369.253,0.984001
239.799,360.195,28.8629,45.6069,4.76837e-06,233.934,352.855,246.325,352.254,239.637,362.365,234.257,370.365,244.128,370.06,0.984044
263.428,360.906,37.6361,50.8428,0.214109,255.868,356.547,272.775,354.187,265.253,365.44,257.243,372.184,273.603,370.106,0.984037
264.565,360.584,37.7127,51.1345,0.879765,255.626,356.343,272.619,354.254,264.875,365.388,257.3,372.092,273.792,370.03,0.984
265.092,360.585,37.5774,51.1603,0.681343,255.97,356.241,272.788,354.199,264.887,365.52,257.714,372.061,273.924,370.228,0.983974
287.334,358.44,30.528,47.6954,1.57952e-06,275.928,348.421,286.379,348.578,277.032,358.355,277.931,365.92,287.526,366.363,0.983983
308.004,359.24,31.0445,47.1829,1.43051e-06,298.263,349.134,309.582,349.682,302.927,359.779,302.338,366.976,311.954,367.757,0.98402
331.008,358.95,31.9625,48.2307,1.51992e-06,319.815,350.127,332.041,349.814,325.351,360.528,324.19,368.406,333.867,368.233,0.984031
353.498,358.848,29.8356,42.5036,8.37445e-06,351.439,353.378,364.339,350.951,357.842,360.904,352.504,368.466,364.054,366.477,0.984062
370.407,359.783,36.8829,49.4575,0.879581,358.663,356.426,374.491,354.677,365.205,364.414,360.872,371.347,376.763,369.373,0.984042
370.514,359.661,37.1663,49.4215,0.87819,358.827,356.526,374.709,354.824,365.535,364.56,361.059,371.166,376.867,369.27,0.983969
377.461,359.702,39.4093,46.8818,0.000117391,359.977,355.241,375.204,354.207,364.107,362.832,362.123,369.616,376.995,368.677,0.98399
405.617,360.083,34.9844,46.825,1.93715e-06,396.384,351.469,406.098,351.445,399.888,359.906,400.263,366.545,409.286,366.847,0.98402
421.714,357.012,29.549,44.6813,1.19209e-06,412.929,347.624,424.983,348.098,417.776,358.221,417.29,364.225,426.441,365.091,0.983993
435.441,358.611,28.879,49.0899,9.83477e-07,424.641,347.373,436.877,347.802,428.979,358.667,428.892,366.384,439.12,366.831,0.984023
464.794,364.129,26.1575,41.7019,5.69224e-06,463.178,356.669,474.46,358.181,467.675,367.228,460.942,371.682,472.068,373.18,0.984057
483.174,366.618,36.2727,47.4732,0.668743,474.872,360.595,490.883,362.923,480.789,372.153,472.573,375.619,488.595,377.889,0.984069
483.104,367.004,36.4802,46.9847,0.883878,474.832,360.709,491.288,363.16,480.95,372.362,472.623,375.668,488.664,378.001,0.98401
489.958,366.485,37.3968,45.2227,0.000132293,476.219,361.295,491.367,363.409,479.986,371.082,474.107,375.785,488.938,377.695,0.98404
517.469,358.445,33.1378,47.6137,2.32458e-06,509.097,350.088,518.917,350.731,512.574,359.884,511.179,367.068,519.666,368.088,0.984011
533.1,359.074,29.5006,44.3482,2.92063e-06,523.732,349.203,537.097,350.35,529.39,359.863,527.519,366.8,537.197,367.975,0.983972
552.831,361.852,35.0734,46.6094,2.29478e-06,542.505,352.612,556.142,352.714,548.793,361.938,546.425,370.114,557.237,370.177,0.98404
580.115,363.44,37.7667,42.4086,4.24683e-05,584.055,357.082,598.078,357.036,594.497,365.643,581.477,371.762,595.246,372.032,0.984079
593.393,364.073,38.9587,49.5016,0.875715,588.263,357.209,605.907,358.382,598.723,368.116,587.392,374.301,603.28,375.478,0.984058
593.41,364.011,38.8561,49.5697,0.869197,588.302,357.131,605.833,358.3,598.933,367.888,587.7,374.081,603.447,375.326,0.983997
603.334,365.051,34.9377,45.4632,4.3422e-05,592.177,357.419,607.903,359.204,598.489,367.246,590.88,373.341,605.228,374.953,0.984011
628.675,361.096,28.8672,60.6651,3.63588e-06,624.197,348.334,631.696,349.203,625.859,362.111,623.844,370.431,631.053,372.055,0.98404
7.61278,374.07,33.0448,56.3357,3.03984e-06,-1.12644,363.531,7.51533,364.25,2.28308,375.657,0.740775,384.718,8.93386,385.302,0.983983
29.2244,374.703,34.7484,48.7676,6.07967e-06,29.5189,365.917,40.2476,365.944,34.9785,376.143,26.9093,383.505,38.1699,383.691,0.984056
54.134,369.161,41.0044,53.0215,0.583059,47.1718,361.919,66.282,363.334,57.1128,374.968,44.1405,378.947,63.7689,380.54,0.984007
54.118,368.471,40.7126,53.4521,0.885654,46.6987,362.079,65.7855,363.411,56.7428,375.181,44.2789,378.706,63.7237,380.387,0.983968
56.5685,369.352,40.5941,52.1506,0.016227,47.2596,362.051,66.3378,363.208,57.5821,375.577,45.3708,379.46,63.9843,381.074,0.983997
80.3537,373.352,33.312,49.8696,3.33786e-06,70.6634,364.582,79.5931,364.548,72.6277,375.052,72.3123,382.13,80.635,382.672,0.984016
102.451,376.266,34.1295,52.4178,1.10269e-06,93.1921,365.628,104.942,366.878,98.1611,377.964,96.9797,385.171,106.939,386.596,0.984003
122.249,377.375,31.1284,50.3477,2.14577e-06,112.584,368.175,126.162,369.126,118.007,379.244,116.135,386.731,125.629,387.779,0.984005
143.651,373.345,32.2839,44.9018,1.16825e-05,144.916,363.757,154.01,362.649,150.355,372.385,146.163,380.184,154.3,379.505,0.984025
159.631,362.325,35.2486,49.8416,0.201111,152.478,356.825,168.867,356.223,161.283,365.602,154.514,374.281,167.777,373.83,0.983992
160.902,361.939,35.5547,49.7787,0.609555,152.705,356.903,169.047,356.372,161.349,366.151,154.957,374.105,168.527,373.765,0.983984
177.493,372.811,29.3479,44.411,1.20103e-05,165.391,359.718,177.775,360.181,168.48,371.449,167.595,378.966,177.149,379.748,0.983977
196.634,376.164,32.1926,48.5911,1.37091e-06,188.355,366.863,197.592,367.347,191.561,377.285,192.085,384.029,199.572,384.979,0.984013
215.331,375.143,31.693,47.9238,1.10269e-06,205.853,365.375,218.512,366.353,210.65,376.24,209.685,383.195,219.446,384.118,0.983998
236.545,373.728,30.8946,48.2619,2.02656e-06,228.997,365.576,239.441,365.148,233.62,375.356,230.732,383.281,239.284,383.167,0.984034
259.961,367.689,34.8578,45.5335,8.74698e-05,257.05,358.063,272.11,355.459,265.924,366.731,258.849,373.161,274.039,370.628,0.98396
264.758,361.429,37.7163,50.236,0.641778,255.774,356.51,272.568,354.108,264.789,365.444,257.512,372.096,273.865,369.934,0.984009
270.042,368.888,33.0049,42.8241,5.77271e-05,258.33,358.46,274.94,356.383,266.007,367.131,260.482,373.94,276.501,371.97,0.984005
288.632,375.363,34.4845,48.127,9.23872e-07,278.289,365.75,289.175,364.841,281.49,375.184,282.434,381.915,292.373,381.631,0.984002
309.256,373.592,30.7394,48.1343,8.34465e-07,300.646,364.978,310.541,365.189,304.667,375.209,304.671,382.289,313.189,382.824,0.984023
330.121,374.332,31.5552,47.4223,8.34465e-07,319.706,366.368,332.305,365.957,325.56,375.614,323.579,383.622,333.519,383.275,0.984031
353.013,372.549,28.792,46.0758,4.14252e-06,348.247,365.926,357.908,363.889,352.961,374.554,349.675,381.778,358.005,380.463,0.984034
368.028,362.048,36.1402,46.5832,0.0060553,357.972,356.812,374.48,354.661,364.645,364.523,360.556,371.353,376.631,369.162,0.983961
370.513,361.095,37.3632,47.8275,0.445632,358.8,356.617,374.397,354.735,365.068,364.83,361.098,371.328,376.904,369.281,0.983991
383.576,370.4,31.7923,42.5213,1.5229e-05,368.755,357.361,383.028,356.144,372.543,366.842,372.289,373.739,385.138,372.874,0.983962
408.816,374.051,34.057,47.3907,2.17557e-06,396.992,367.418,407.97,366.952,400.556,376.472,401.67,382.89,410.909,382.918,0.984012
420.379,374.635,27.7582,47.6496,1.01328e-06,411.941,365.502,421.841,365.715,415.483,376.333,415.91,382.327,424.012,382.932,0.984015
441.077,372.895,31.689,50.0542,7.7486e-07,429.629,363.076,442.439,362.812,434.702,373.878,433.236,381.706,444.037,381.539,0.984042
466.194,372.299,27.2555,43.0737,5.51343e-06,465.516,365.095,475.316,365.157,469.395,375.27,463.207,380.448,472.973,380.811,0.984045
483.066,368.603,35.7819,44.7953,0.20636,474.84,360.345,491.215,362.909,480.914,372.185,472.344,375.327,488.409,377.755,0.983999
483.143,367.069,36.3623,46.9579,0.883844,474.839,360.707,491.258,362.973,481.166,372.45,472.55,375.553,488.853,377.625,0.98396
491.118,370.113,36.271,43.0375,7.54595e-05,476.922,359.48,493.581,362.484,480.623,371.53,475.476,376.046,490.154,378.87,0.983964
516.195,373.208,32.0519,46.6542,1.3113e-06,507.728,365.196,517.974,365.684,510.896,374.908,510.913,381.597,519.312,382.518,0.984001
533.677,375.255,28.8923,46.3187,1.66893e-06,525.388,365.534,536.537,366.827,529.986,376.895,529.077,383.484,537.654,384.81,0.983987
551.833,375.65,35.6626,49.2746,1.3113e-06,542.958,367.011,553.686,366.693,548.234,376.541,547.186,384.749,556.171,384.649,0.984038
578.582,369.992,33.815,42.9631,2.15471e-05,581.235,363.838,592.349,362.63,589.631,371.917,581.356,377.377,591.887,376.774,0.984041
592.097,365.219,39.1191,47.496,0.0873271,588.413,357.433,606.142,358.772,598.76,368.452,587.287,374.139,603.013,375.662,0.983981
593.635,363.784,38.7768,49.9476,0.802392,588.415,357.303,606.011,358.565,598.902,368.483,587.228,374.129,603.435,375.3,0.983984
605.276,371.593,31.775,43.9831,3.16799e-05,594.328,357.014,609.071,358.93,599.029,369.337,593.322,375.664,606.039,377.684,0.98397
629.002,373.488,29.7462,61.9722,4.29153e-06,623.614,362.257,630.705,362.58,625.094,376.887,624.326,385.237,631.121,386.439,0.984022
10.8997,392.536,33.2686,51.1864,2.95043e-06,2.1662,383.127,9.15065,383.928,5.20653,393.163,3.93079,401.108,11.0564,401.669,0.984009
23.6507,389.567,31.7205,50.7021,2.5332e-06,18.3087,381.075,26.8475,381.407,21.1513,392.156,19.4734,398.858,27.2737,399.281,0.984021
45.2452,385.042,35.0259,48.8869,1.03712e-05,42.0382,371.452,60.5043,373.479,51.4165,383.966,40.6587,385.922,57.4691,387.571,0.983939
54.1395,377.351,40.5044,47.4445,4.22001e-05,43.6693,361.206,65.1502,362.248,54.367,375.077,42.5153,380.008,63.3263,381.221,0.983995
70.1276,388.736,30.3546,42.204,5.00679e-06,57.4222,372.574,73.6389,373.846,61.9086,384.265,55.8212,388.245,71.3305,389.407,0.98397
86.3474,393.002,32.9375,50.8543,2.08616e-06,79.2441,385.18,86.9661,385.007,82.6356,395.36,82.7958,402.329,89.7464,402.856,0.984024
106.351,395.464,33.2711,49.4663,1.54972e-06,96.8792,386.396,108.404,387.658,102.175,397.358,100.558,404.157,109.875,405.573,0.984019
118.512,394.288,32.1115,49.916,1.78814e-06,111.219,385.672,119.765,386.646,114.516,395.861,115.165,402.739,122.199,403.927,0.984009
137.363,388.974,33.057,47.7214,2.08616e-06,129.075,379.609,139.504,379.953,132.449,389.902,131.748,397.669,139.962,397.986,0.984001
154.323,385.167,31.2366,48.7242,2.65241e-06,146.695,373.439,159.913,374.007,151.362,383.452,149.021,389.761,159.189,390.325,0.983964
168.938,386.503,30.8054,52.7517,8.64267e-07,159.45,372.75,170.871,372.974,161.627,383.886,159.704,391.685,169.116,392.378,0.983933
185.02,392.079,34.7751,46.5669,2.65241e-06,176.662,382.641,187.238,382.675,180.684,392.187,179.195,399.181,188.702,399.477,0.983998
195.586,394.61,32.816,48.3169,2.44379e-06,188.434,386.494,198.04,386.709,191.915,395.96,191.88,402.762,199.989,403.58,0.98401
218.662,394.493,31.211,46.6912,9.23872e-07,208.995,386.581,219.148,387.434,212.913,395.546,211.992,401.917,220.71,402.728,0.984012
234.471,391.354,30.6634,42.1888,9.53674e-07,223.337,384.355,235.098,384.227,227.721,392.086,226.949,399.212,236.252,399.041,0.984022
250.394,387.118,35.8841,48.0689,1.49012e-06,242.331,380.774,252.429,378.722,246.215,388.548,244.54,394.25,254.25,392.768,0.984014
264.979,383.013,35.019,54.5314,6.25849e-07,252.786,368.376,267.936,366.775,258.078,378.977,254.904,385.788,268.305,384.869,0.983926
278.69,384.858,30.7361,46.9972,1.3113e-06,268.152,375.104,281.594,374.536,272.004,383.955,270.195,390.381,281.487,390.154,0.98395
298.375,396.508,33.1176,46.6913,1.72853e-06,290.213,387.337,299.257,387.101,294.429,395.917,294.442,403.171,302.719,403.29,0.98402
308.488,397.846,29.1735,41.9252,1.16229e-06,301.229,389.86,309.981,389.855,305.666,396.792,305.334,403.424,313.001,403.624,0.984036
329.426,392.294,30.7651,46.168,6.85453e-07,319.943,384.928,330.654,384.885,325.314,393.371,323.764,400.652,332.519,400.627,0.98403
349.797,391.842,33.4691,46.6163,2.41399e-06,340.757,384.551,351.06,384.404,345.117,393.471,343.042,401.366,351.524,401.293,0.984025
363.102,383.056,36.9552,44.4185,3.8147e-06,354.339,376.038,367.031,374.439,358.474,383.749,355.401,388.816,366.698,387.836,0.983973
374.966,381.844,39.6011,50.0874,1.16229e-06,361.603,371.073,376.2,369.501,365.233,380.512,363.848,386.978,376.364,386.124,0.983923
391.255,388.417,36.0201,45.9874,1.66893e-06,382.586,380.932,392.657,380.076,385.604,389.33,385.8,395.338,395.029,395.023,0.983977
411.579,392.921,33.0038,43.5413,1.10269e-06,401.304,385.362,411.848,385.25,405.375,393.453,406.184,399.576,415.271,399.71,0.984018
418.416,395.63,26.3114,41.2926,6.25849e-07,411.899,388.335,421.349,388.706,415.427,396.894,416.071,401.216,423.381,401.882,0.984017
440.842,397.227,31.0306,45.3106,7.45058e-07,430.269,389.597,441.217,389.757,434.666,397.632,433.817,404.091,443.287,404.169,0.984049
461.568,389.505,29.0425,45.4304,1.16229e-06,453.03,382.326,463.03,382.709,456.238,391.555,453.759,397.331,462.473,397.652,0.984028
475.413,382.161,30.2894,45.7532,5.03659e-06,468.487,369.064,484.327,370.631,473.954,379.995,467.394,383.07,481.255,384.43,0.983948
487.586,382.53,33.1608,48.9559,3.27826e-06,475.084,365.207,490.744,367.19,478.268,378.097,473.3,383.128,487.654,385.156,0.983923
