x_center,y_center,width,height,confidence,class_prob_0,class_prob_1,class_prob_2,class_prob_3,class_prob_4,class_prob_5,class_prob_6,class_prob_7,class_prob_8,class_prob_9,extra
3.333695,21.795292,7.6469054,19.264875,5.9604645e-08,6.972616,22.70721,7.5966263,21.87093,7.6049004,24.873669,5.81114,26.784176,6.960466,26.275623,0.9828193
12.200493,20.770657,14.219412,19.419006,2.9802322e-08,12.170773,22.439924,14.81631,21.958885,12.3906,24.943455,11.797571,26.991638,14.24761,26.674593,0.9827076
17.466991,20.430073,15.534651,19.006903,1.7881393e-07,15.9502325,21.409943,19.716764,21.478184,15.720747,24.383862,15.966006,26.438126,19.298973,26.50842,0.98271084
27.132196,20.658371,15.544788,19.338575,1.7881393e-07,26.666864,21.404472,29.804329,21.274593,27.154879,24.113552,27.728628,26.269241,30.624098,26.201958,0.9827335
36.15834,22.181347,15.517734,19.372917,1.7881393e-07,36.226913,22.554956,39.784042,22.368702,37.66722,25.48145,37.30338,27.778572,40.596497,27.697397,0.98273075
43.608276,21.500523,15.571196,19.112314,8.940697e-08,44.183853,22.367872,47.61924,22.670818,45.52794,25.248316,43.983795,26.90976,47.28192,27.220135,0.98273087
54.256233,21.94808,15.041294,17.771595,1.0728836e-06,55.183037,22.044952,57.469547,22.617281,56.197243,24.559036,54.00964,25.702278,56.33847,26.250193,0.98274326
58.26629,22.122993,15.235429,18.265516,5.364418e-07,60.386642,22.2476,62.148216,22.681507,61.411182,24.371464,59.261852,25.020061,61.179108,25.482288,0.98274004
68.08068,21.952982,15.545853,18.855165,3.5762787e-07,70.11001,22.068003,71.37722,22.238178,71.067276,23.585201,69.1501,24.081415,70.67443,24.373531,0.9827105
76.40383,22.391644,15.340953,18.829273,4.172325e-07,78.41588,22.191082,79.51662,22.256645,79.36803,23.423954,77.62485,23.875362,79.01357,24.087866,0.98270994
84.89358,22.559647,15.281842,19.096205,6.854534e-07,86.25245,22.111925,87.46754,22.128145,87.05548,23.306793,85.646385,23.883183,87.065186,24.032448,0.98271155
93.29456,22.72379,15.147309,18.979372,9.536743e-07,93.90228,22.230663,95.21167,22.14019,94.57174,23.351944,93.59339,24.04092,95.05615,24.089226,0.9827153
100.83089,22.95674,15.083995,18.958632,7.4505806e-07,101.071526,22.594738,102.377,22.326094,101.61052,23.62175,101.10066,24.41132,102.540886,24.314808,0.9827192
109.36779,22.518435,15.120534,19.015162,7.4505806e-07,109.317314,22.377964,110.55639,21.965313,109.77179,23.488308,109.65543,24.414005,111.06406,24.203188,0.982712
115.717606,22.849194,14.979743,18.816858,5.9604645e-07,116.33743,22.607618,117.543724,21.932682,116.85191,23.824692,117.13456,24.954956,118.59191,24.548046,0.98271656
121.50775,21.1445,14.896789,19.0439,3.2782555e-07,124.12579,21.912758,125.636475,20.729427,125.29543,23.325396,125.70971,24.980461,127.5471,24.222347,0.9826753
130.39276,21.269531,14.663352,19.49899,1.4901161e-07,132.63388,22.355782,134.21388,21.107523,133.31934,24.52002,134.37059,26.623547,136.32196,25.772465,0.9826814
137.9201,19.853643,15.100048,19.319056,2.3841858e-07,139.60048,21.569925,141.85414,20.423714,140.28497,24.01075,141.12439,26.612026,143.60188,25.836946,0.98263913
145.5451,18.173325,15.287487,19.225893,1.7881393e-07,147.36618,20.070087,149.88947,19.76679,148.08191,22.808388,148.25002,25.22164,150.90268,25.05437,0.9826294
154.65451,17.5734,15.37747,19.222607,1.4901161e-07,156.4814,19.540768,159.50839,19.753258,157.25557,22.496946,156.67899,24.795967,159.72945,25.018562,0.98261225
163.51552,17.006887,15.490943,19.223064,1.7881393e-07,165.85909,18.55336,169.0172,19.5026,166.76723,21.86283,165.1253,23.733257,168.30882,24.50912,0.9825985
172.3303,17.157806,15.526783,19.226498,1.7881393e-07,175.4318,18.58191,178.59262,19.940609,176.42708,22.157345,174.02222,23.685984,177.26581,24.786709,0.9825969
180.3281,17.064411,15.605832,19.20508,2.0861626e-07,184.1397,18.302994,187.12778,19.894768,185.18352,22.123642,182.03647,23.389935,185.15749,24.69333,0.9825865
189.47424,17.757532,15.411897,19.060896,2.0861626e-07,193.37837,18.65873,196.06009,20.42685,194.20688,22.551773,190.81915,23.53472,193.69553,24.97205,0.98261535
197.57986,18.507282,15.487114,18.96664,3.2782555e-07,201.9461,19.090605,204.36395,20.796658,202.72601,22.92464,199.23566,23.866169,201.88535,25.280994,0.9826199
205.96979,18.916437,15.435461,19.138874,2.9802322e-07,210.24811,19.39888,212.54495,20.984604,211.12659,23.196808,207.64012,24.054451,210.18976,25.384747,0.98264194
214.17769,19.271635,15.480766,19.255392,2.9802322e-07,218.30539,19.77572,220.62605,21.181568,219.21198,23.484299,215.87396,24.475605,218.42448,25.679474,0.98264444
222.19762,19.526072,15.475036,19.32516,3.2782555e-07,225.86505,19.999659,228.16908,21.251411,226.80612,23.570992,223.70685,24.53196,226.22025,25.614304,0.9826545
230.2795,19.796993,15.475515,19.36174,2.682209e-07,233.62181,20.329945,235.98672,21.391441,234.60582,23.736742,231.76256,24.797495,234.2999,25.740665,0.9826584
237.95572,19.965565,15.525363,19.420383,2.0861626e-07,241.02306,20.518627,243.3382,21.439732,242.03407,23.77929,239.40189,24.80849,241.87958,25.643272,0.9826617
246.12076,20.146133,15.511896,19.447968,2.0861626e-07,248.83775,20.68733,251.15884,21.48192,249.8468,23.835371,247.43433,24.93835,249.89505,25.675339,0.9826615
253.68521,20.32634,15.548519,19.460762,2.0861626e-07,256.10556,20.864964,258.358,21.49551,257.121,23.83593,254.95316,24.950132,257.34167,25.559483,0.9826658
261.77417,20.495434,15.525806,19.453638,2.0861626e-07,263.91928,21.062527,266.1493,21.520634,264.9392,23.846317,263.02734,25.02446,265.38678,25.50195,0.9826726
269.29245,20.50187,15.583202,19.506847,1.7881393e-07,271.43036,21.145485,273.6142,21.482182,272.47003,23.815205,270.74088,25.01558,273.06863,25.401648,0.9826702
277.12238,20.630354,15.54922,19.484999,1.4901161e-07,279.1835,21.273083,281.4176,21.517529,280.22275,23.890087,278.68808,25.159054,281.06323,25.4681,0.9826722
284.7732,20.529396,15.574882,19.53755,1.4901161e-07,286.92633,21.21906,289.27585,21.372723,288.04974,23.838148,286.61957,25.259388,289.10205,25.500172,0.98267007
292.48627,20.53723,15.519903,19.501297,1.7881393e-07,294.54712,21.21779,296.9943,21.341911,295.63202,23.892075,294.33746,25.418491,296.9024,25.625046,0.9826747
300.52115,20.394907,15.536482,19.496645,1.4901161e-07,302.51825,21.075628,305.10422,21.231781,303.6062,23.799395,302.27936,25.424496,304.95862,25.653854,0.9826729
308.308,20.25494,15.502191,19.440214,1.1920929e-07,310.41254,20.928213,313.03506,21.1706,311.48605,23.701775,310.11768,25.305515,312.83255,25.594461,0.98267263
316.32144,20.110867,15.520495,19.442083,1.4901161e-07,318.58804,20.81385,321.30908,21.133072,319.6847,23.658962,318.19363,25.296131,320.99994,25.64505,0.9826679
324.3254,19.911373,15.5159025,19.429325,1.7881393e-07,326.68604,20.639257,329.4351,21.087143,327.76572,23.581676,326.13223,25.173592,328.97333,25.615837,0.9826633
332.6941,19.79823,15.500039,19.38351,1.7881393e-07,335.06207,20.529652,337.86328,21.081177,336.12018,23.545738,334.3474,25.122478,337.2367,25.64304,0.98266107
340.70792,19.655201,15.518096,19.37846,2.0861626e-07,343.21796,20.384262,346.00226,21.032717,344.28207,23.466972,342.34024,24.9753,345.2178,25.572563,0.9826583
349.08694,19.646494,15.481313,19.33572,1.7881393e-07,351.611,20.348352,354.377,21.075783,352.6482,23.484392,350.59018,24.927593,353.45206,25.58554,0.9826591
357.19284,19.632824,15.5115185,19.354351,1.7881393e-07,359.85434,20.301828,362.58304,21.081596,360.89648,23.477829,358.72107,24.871395,361.55573,25.574753,0.9826552
365.25458,19.639133,15.506978,19.367195,1.4901161e-07,367.97208,20.296188,370.66724,21.092453,369.0214,23.496082,366.80823,24.854069,369.61578,25.57114,0.98265636
373.28714,19.669336,15.523219,19.377693,1.4901161e-07,376.04337,20.332016,378.72665,21.12116,377.09634,23.546795,374.84964,24.90653,377.6454,25.621883,0.9826557
381.28647,19.739853,15.515722,19.365236,1.7881393e-07,384.01736,20.390081,386.68307,21.171537,385.0721,23.604538,382.82266,24.94522,385.59818,25.654953,0.98265654
389.38602,19.796492,15.520968,19.376116,2.3841858e-07,392.0521,20.447025,394.74634,21.203335,393.1238,23.657616,390.88742,25.018093,393.6768,25.710762,0.98265743
397.3115,19.784374,15.527821,19.400438,1.7881393e-07,399.96158,20.454493,402.6454,21.177088,401.05035,23.6473,398.84943,25.009075,401.628,25.676311,0.9826578
405.40927,19.804134,15.498518,19.423891,2.0861626e-07,407.74658,20.485538,410.42163,21.107052,408.82993,23.606403,406.82706,25.064983,409.58633,25.650393,0.9826596
412.67038,19.951838,15.491104,19.443438,1.4901161e-07,414.68924,20.615908,417.28058,21.002802,415.76984,23.510223,414.12326,25.072222,416.79346,25.47366,0.9826684
420.55157,20.238266,15.296292,19.305548,2.682209e-07,422.21606,20.80078,424.66946,20.856195,423.25333,23.399914,422.1772,25.135155,424.72137,25.27547,0.982692
426.61932,20.087812,15.345796,19.387295,2.3841858e-07,428.87286,20.853443,431.1954,20.593525,429.98047,23.256598,429.2855,25.156683,431.74597,25.067173,0.98268044
434.16577,20.051443,14.926567,19.258667,2.9802322e-07,436.364,20.964212,438.5549,20.522148,437.2906,23.363337,437.23788,25.433966,439.59888,25.183117,0.9826845
441.89603,19.159372,15.092845,19.162806,3.5762787e-07,444.099,20.558102,446.6201,19.986952,445.27478,23.128042,445.27008,25.570068,447.87158,25.231796,0.9826493
450.76837,17.652245,15.307064,19.32286,1.7881393e-07,452.69724,19.846062,455.26755,19.540817,453.69632,22.644733,453.61722,25.161503,456.27606,24.9997,0.982623
459.1233,16.858587,15.381945,19.235054,1.4901161e-07,460.9866,19.170973,463.98917,19.212347,461.94443,22.107075,461.38342,24.643787,464.41193,24.740149,0.98259735
467.14706,16.384346,15.462976,19.169039,1.7881393e-07,469.41492,18.324575,472.5721,19.092842,470.37436,21.572783,468.88205,23.66198,472.03073,24.303057,0.98259664
476.73285,16.723433,15.506486,19.24175,1.4901161e-07,479.42883,18.366125,482.694,19.768745,480.2926,21.955387,477.9823,23.584648,481.23477,24.710968,0.98259985
484.82404,16.73531,15.706911,19.331867,1.1920929e-07,489.2881,17.921371,492.24014,19.877375,490.36087,22.08258,486.72836,23.115639,489.83664,24.705208,0.98255384
493.84738,17.873724,15.597069,19.29336,1.4901161e-07,499.34427,18.669725,501.9032,20.829815,500.42746,23.074402,496.05542,23.702927,498.95856,25.475956,0.9825877
502.0138,18.565779,15.323258,19.295467,3.2782555e-07,507.29266,18.648378,509.47086,20.690838,508.25922,23.106861,503.92523,24.059036,506.4037,25.756794,0.9826119
510.48172,19.605179,14.844717,18.986404,4.7683716e-07,514.14,19.251997,516.0069,20.745335,515.07654,23.072504,511.3435,23.922884,513.4585,25.189205,0.9826827
518.83405,20.987568,14.629035,17.978516,1.3709068e-06,521.8795,20.774132,523.2402,21.553362,522.83606,23.423004,519.95624,24.154984,521.5841,24.915947,0.98270094
524.589,21.791708,15.450413,19.130543,4.172325e-07,527.4317,21.867983,528.4912,22.251995,528.4995,23.775581,526.12836,24.132372,527.48376,24.611885,0.9826923
532.9723,22.447803,15.430263,19.174538,3.5762787e-07,534.99475,22.429111,536.1509,22.55733,535.9523,23.908648,534.212,24.341915,535.60864,24.60402,0.98268616
540.88196,22.608688,15.325599,19.212582,4.7683716e-07,541.9644,22.527153,543.2638,22.455894,542.8009,23.789486,541.6832,24.389275,543.1595,24.474117,0.98269266
548.49713,22.474375,15.321035,19.1223,6.854534e-07,548.826,22.37807,550.1198,22.084574,549.3853,23.540537,549.0011,24.306692,550.459,24.193104,0.9827136
557.205,22.090635,15.27473,19.228039,5.364418e-07,557.3149,22.202192,558.5311,21.742731,557.77966,23.40649,557.8078,24.32292,559.2411,24.080029,0.98270833
563.8892,22.128473,15.325271,19.157433,2.682209e-07,564.5535,22.335033,565.7753,21.684885,565.01666,23.648438,565.4582,24.686106,566.95544,24.299156,0.98271364
572.9704,21.036633,15.55173,19.573181,1.1920929e-07,573.9466,21.555218,575.56177,20.540936,574.86957,23.269112,575.60803,24.969578,577.4872,24.316523,0.9826891
580.27655,21.551277,15.491967,19.627104,8.940697e-08,581.00354,22.027977,582.8151,21.112473,581.566,24.577635,582.897,26.685524,584.9182,26.057436,0.98273534
587.2695,21.249395,15.635055,19.416294,1.7881393e-07,587.6703,21.76394,590.5258,21.10301,588.5303,24.493275,589.1582,26.998014,592.0006,26.560177,0.98274064
595.3273,20.492054,15.734819,19.433895,2.9802322e-08,596.3204,21.005411,599.94543,21.053629,597.6729,24.019602,596.98914,26.293766,600.54913,26.406319,0.98270184
603.7305,19.96938,15.686937,19.278883,2.9802322e-08,605.8063,20.378212,609.9342,21.102716,607.41437,23.677647,605.312,25.547554,609.4009,26.186846,0.98270136
613.4323,19.683874,15.583084,19.061558,5.9604645e-08,616.942,19.479582,621.0022,20.60037,619.11273,23.22631,615.45795,24.89265,619.59155,25.883322,0.98268104
619.6851,18.72956,15.561484,18.962404,0.0,624.6522,18.80281,627.7213,19.990526,626.7023,22.641012,622.6832,24.090721,625.97577,25.149979,0.98267126
629.7755,18.519348,13.855047,18.54578,4.4703484e-07,635.2304,17.788559,636.3285,19.078934,636.8006,21.864876,633.0137,24.039467,634.3691,25.1196,0.9826858
633.8503,19.655022,10.7967005,19.15268,2.9802322e-07,638.93536,18.47296,639.77423,19.177898,640.634,22.450577,637.723,25.244753,638.8116,25.828686,0.98270315
3.9733572,30.316732,8.466404,19.440645,5.9604645e-08,7.5552735,31.62303,8.542894,30.8392,8.227343,33.8713,6.1226625,35.858868,7.4873204,35.397682,0.982838
11.349618,28.68549,14.060099,19.241547,0.0,12.445963,30.807953,15.630798,30.591946,12.9425125,33.721085,11.634991,35.989594,14.439207,35.886246,0.9826919
17.823225,28.476149,15.505509,18.802149,8.940697e-08,16.825401,29.77588,21.256424,29.79075,16.85532,33.11325,16.441626,35.594566,20.20949,35.663994,0.9826772
28.485245,27.65693,15.4903755,19.178865,1.7881393e-07,27.847727,29.09319,31.52316,28.82395,28.948261,32.18742,29.214657,34.781754,32.43406,34.647667,0.98265827
36.127453,28.08168,15.521883,19.153378,1.1920929e-07,36.199657,29.891901,40.15998,29.206432,38.642147,32.93683,38.163113,35.831535,41.564545,35.41572,0.98263407
40.449062,26.889229,15.59475,18.971308,8.940697e-08,41.64468,28.412619,45.45314,27.926073,44.063515,31.169724,42.29868,33.618507,45.717533,33.385887,0.9826879
53.596657,27.353806,14.834381,18.264416,1.3411045e-06,54.10387,27.672163,56.132046,27.571894,55.41933,29.465816,53.564766,31.035265,55.497044,31.108603,0.98273647
56.841278,27.772427,13.201079,16.317179,5.7816505e-06,58.330727,27.923637,59.99344,27.791512,59.57274,29.350262,57.901817,30.492462,59.498238,30.5147,0.98276776
67.62649,29.263367,14.71888,17.761694,3.9041042e-06,67.94879,29.194262,69.06671,28.899315,68.977554,29.969889,67.77492,30.786106,68.88097,30.685152,0.98278964
75.75707,29.251451,13.866395,17.993471,5.3346157e-06,76.3075,29.604017,77.27256,29.262043,77.237366,30.202309,76.22204,30.840134,77.2008,30.691778,0.98278105
83.91835,29.559439,13.730519,18.396357,9.030104e-06,84.347946,29.972866,85.36406,29.616957,85.188805,30.572704,84.33959,31.226295,85.311035,31.050266,0.98277736
92.01363,29.473274,13.619324,18.557432,1.013279e-05,92.328865,29.951687,93.37244,29.577785,93.10363,30.562489,92.38718,31.232426,93.37596,31.033207,0.9827677
99.810524,29.519434,13.005651,18.477962,7.6293945e-06,100.19861,30.207674,101.23717,29.78125,100.92314,30.785866,100.31764,31.451061,101.31411,31.210827,0.98276836
107.702156,29.204113,13.534086,18.53596,6.6161156e-06,108.07404,29.960884,109.07588,29.476849,108.76491,30.531181,108.274666,31.244362,109.26983,30.960789,0.98275423
114.58113,29.36567,12.288514,17.71642,5.90086e-06,115.498825,30.174767,116.438194,29.54218,116.24607,30.668575,115.78513,31.385685,116.83668,31.004627,0.98275566
122.999344,28.570042,13.857793,17.41524,1.013279e-06,125.09367,30.174564,126.567345,29.06586,126.39339,30.801884,125.890564,31.886282,127.56637,31.17182,0.9826653
130.44269,27.512405,13.550774,17.808706,4.7683716e-07,132.82198,30.597157,134.49393,29.168638,133.90208,31.63257,134.01186,32.912247,136.00453,31.937256,0.9826722
137.47218,27.005768,14.33782,18.04433,3.5762787e-07,139.68748,30.983212,141.8981,29.42032,141.00887,32.365314,141.19113,34.18502,143.61334,33.11439,0.98262155
146.27026,27.572292,14.783541,18.227877,1.7881393e-07,148.27487,31.261364,150.36935,30.370388,149.38123,33.044514,149.37494,34.820793,151.69772,34.219242,0.9826566
155.14185,27.849243,15.040822,18.477793,5.9604645e-08,157.09752,31.612366,159.61476,30.885195,158.35695,33.574585,157.86433,35.451138,160.50912,34.98339,0.9826449
163.85056,27.80907,15.172635,18.521248,1.7881393e-07,165.88991,31.080748,168.61844,30.846338,167.32005,33.28433,165.9214,34.997944,168.76634,34.903763,0.98265004
173.06834,28.238829,15.110633,18.547594,1.1920929e-07,175.55222,31.33242,178.34543,31.284313,177.04051,33.679882,175.00699,35.23635,177.94656,35.302277,0.98265564
181.08209,28.521906,15.1973505,18.548141,0.0,184.09369,31.385197,186.70413,31.437803,185.61617,33.858383,182.93626,35.231544,185.70822,35.403885,0.9826477
189.90768,28.872047,14.721631,18.02655,1.4901161e-07,193.00662,31.48019,195.1478,31.666946,194.15434,33.901463,191.27641,34.920723,193.66257,35.199875,0.9826705
198.61884,28.928675,14.527605,17.959154,2.9802322e-07,201.8853,31.391415,203.5671,31.573027,202.84401,33.598743,200.0925,34.37893,202.05765,34.68193,0.9826535
205.98015,28.4438,14.761271,17.584263,3.5762787e-07,208.96742,31.035694,210.42044,31.113323,209.98073,32.97608,207.30208,33.504227,209.09192,33.733246,0.9826652
214.16273,28.408724,14.823858,18.227001,2.9802322e-07,216.89009,30.814728,218.41304,30.768826,217.95071,32.59012,215.50684,33.188435,217.31844,33.328224,0.9826603
221.10515,28.2873,14.925539,17.921406,4.7683716e-07,223.59006,30.405375,225.06958,30.313383,224.63695,32.043377,222.39693,32.60958,224.1475,32.70452,0.98266757
229.06909,28.189396,14.950231,18.30486,4.172325e-07,231.31555,30.155508,232.84952,29.98952,232.38771,31.64114,230.39359,32.26499,232.14702,32.30393,0.98266447
236.11378,28.15976,14.98222,18.096287,5.662441e-07,238.29416,29.924866,239.78275,29.735296,239.3347,31.311937,237.50104,31.926258,239.19783,31.938574,0.98266697
244.28925,28.185465,15.018599,18.40649,5.9604645e-07,246.19661,29.820126,247.69987,29.59549,247.22424,31.121885,245.56497,31.79978,247.2463,31.781748,0.98266226
251.52791,28.25832,14.957968,18.265984,7.748604e-07,253.32692,29.697779,254.77177,29.427967,254.31973,30.90797,252.8163,31.617168,254.43555,31.556637,0.9826695
259.46622,28.342361,14.853015,18.306473,8.940697e-07,261.19662,29.722797,262.60562,29.390913,262.178,30.80438,260.81567,31.537325,262.3886,31.426794,0.9826755
267.17438,28.246546,14.838817,18.329897,8.34465e-07,268.95535,29.706009,270.34497,29.334667,269.92752,30.735456,268.6652,31.458555,270.23163,31.31643,0.98267174
274.68106,28.216232,14.584497,18.222565,9.834766e-07,276.64642,29.789446,278.10303,29.35989,277.64514,30.795689,276.44214,31.511883,278.07794,31.323679,0.9826733
283.11444,28.012772,14.805406,18.43924,6.2584877e-07,285.05978,29.896172,286.64462,29.409258,286.14777,30.934738,284.97986,31.683523,286.74664,31.455036,0.9826604
290.60855,27.925493,14.64497,18.331526,5.9604645e-07,292.66565,29.996338,294.3578,29.461538,293.74677,31.114624,292.62445,31.906126,294.50677,31.636436,0.98266464
298.88885,27.957323,14.743964,18.476107,4.172325e-07,300.88895,30.174099,302.71835,29.62271,302.03067,31.353077,300.86667,32.19635,302.8684,31.918003,0.98265994
306.79462,27.98494,14.646572,18.210632,4.7683716e-07,308.90033,30.302979,310.75305,29.785303,310.0315,31.549194,308.8313,32.36574,310.86758,32.108715,0.9826656
